

--------- 4 pairs --------

 Load area 100 x 100 x 100, weight capacity 500
pair count,test#,cost,time,total_branchings,path,errors,precise,cost,time,total_generated_paths,cost_increase,path,errors,data,pdp_points.txt
,,,,,,,30, 1874619.551804,0.34969186782837,6,,"0 5 10 3 8 1 4 2 7 6 9 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,40, 1874619.551804,0.91241407394409,32,,"0 5 10 3 8 1 4 2 7 6 9 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,50, 1833671.3446278,4.6891350746155,222,,"0 4 1 3 2 7 6 8 9 5 10 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,60, 1833671.3446278,4.3895680904388,222,,"0 4 1 3 2 7 6 8 9 5 10 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4,, , ,"-","Internal error. Cannot run solution script or its output is incorrect. raw response is: ",5, 2195271.6903225,1.8932209014893,1,,"0 1 5 3 10 6 2 4 7 9 8 0","","[[172132,25589,36,6,16,22],[282031,451750,21,17,16,15],[186984,220872,13,15,28,58],[298750,301993,28,42,5,69],[305572,158236,9,4,28,69],[13525,403757],[186320,159801],[364495,49495],[57866,146525],[1245,363933]]","10\1 172132 25589 36 6 16 22\2 282031 451750 21 17 16 15\3 186984 220872 13 15 28 58\4 298750 301993 28 42 5 69\5 305572 158236 9 4 28 69\6 13525 403757\7 186320 159801\8 364495 49495\9 57866 146525\10 1245 363933\depot 200 200"
,,,,,,,10, 2195271.6903225,1.0055918693542,1,,"0 1 5 3 10 6 2 4 7 9 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,20, 2195271.6903225,0.28134489059448,1,,"0 1 5 3 10 6 2 4 7 9 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,30, 2052605.1191079,0.57691311836243,5,,"0 3 5 8 1 10 6 2 4 7 9 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,40, 2052605.1191079,0.90679001808167,11,,"0 3 5 8 1 10 6 2 4 7 9 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,50, 1952521.9821865,7.9936039447784,331,,"0 1 5 3 10 6 2 4 8 7 9 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
